ID_KEL	Nama_provinsi	nama_kota	nama_kecamatan	nama_kelurahan	POSITIF	Dirawat	Sembuh	Meninggal	Self Isolation	Keterangan																						
3173061002	DKI JAKARTA	JAKARTA BARAT	KALI DERES	SEMANAN	3724	1	3650	56	17																							
3172041007	DKI JAKARTA	JAKARTA UTARA	CILINCING	SEMPER BARAT	5974	2	5875	86	11																							
3172041005	DKI JAKARTA	JAKARTA UTARA	CILINCING	SEMPER TIMUR	3170	0	3116	49	5																							
3174071006	DKI JAKARTA	JAKARTA SELATAN	KEBAYORAN BARU	SENAYAN	1269	1	1261	2	5																							
3171041001	DKI JAKARTA	JAKARTA PUSAT	SENEN	SENEN	1472	0	1446	18	8																							
3171031004	DKI JAKARTA	JAKARTA PUSAT	KEMAYORAN	SERDANG	3786	0	3711	62	13																							
3174021001	DKI JAKARTA	JAKARTA SELATAN	SETIA BUDI	SETIA BUDI	1117	0	1102	8	7																							
3175101005	DKI JAKARTA	JAKARTA TIMUR	CIPAYUNG	SETU	2827	2	2798	17	10																							
3173071002	DKI JAKARTA	JAKARTA BARAT	PALMERAH	SLIPI	2997	1	2947	33	16																							
3173081004	DKI JAKARTA	JAKARTA BARAT	KEMBANGAN	SRENGSENG	5801	4	5676	75	46																							
3174091002	DKI JAKARTA	JAKARTA SELATAN	JAGAKARSA	SRENGSENG SAWAH	7012	0	6902	90	20																							
3173051003	DKI JAKARTA	JAKARTA BARAT	KEBON JERUK	SUKABUMI SELATAN	3196	0	3149	37	10																							
3173051002	DKI JAKARTA	JAKARTA BARAT	KEBON JERUK	SUKABUMI UTARA	4162	1	4096	51	14																							
3172041002	DKI JAKARTA	JAKARTA UTARA	CILINCING	SUKAPURA	4212	1	4126	55	30																							
3171031007	DKI JAKARTA	JAKARTA PUSAT	KEMAYORAN	SUMUR BATU	3519	3	3445	48	23																							
3172021004	DKI JAKARTA	JAKARTA UTARA	TANJUNG PRIOK	SUNGAI BAMBU	2931	1	2897	29	4																							
3172021006	DKI JAKARTA	JAKARTA UTARA	TANJUNG PRIOK	SUNTER AGUNG	9696	11	9469	118	98																							
3172021002	DKI JAKARTA	JAKARTA UTARA	TANJUNG PRIOK	SUNTER JAYA	9073	2	8919	108	44																							
3175091004	DKI JAKARTA	JAKARTA TIMUR	CIRACAS	SUSUKAN	4316	0	4231	72	13																							
3173031001	DKI JAKARTA	JAKARTA BARAT	TAMAN SARI	TAMAN SARI	2147	3	2102	24	18																							
3173041001	DKI JAKARTA	JAKARTA BARAT	TAMBORA	TAMBORA	1253	0	1218	26	9																							
3173041004	DKI JAKARTA	JAKARTA BARAT	TAMBORA	TANAH SEREAL	2904	3	2859	27	15																							
3171081004	DKI JAKARTA	JAKARTA PUSAT	JOHAR BARU	TANAH TINGGI	3012	0	2945	53	14																							
3173031004	DKI JAKARTA	JAKARTA BARAT	TAMAN SARI	TANGKI	1746	0	1709	23	14																							
3174091005	DKI JAKARTA	JAKARTA SELATAN	JAGAKARSA	TANJUNG BARAT	5003	2	4896	64	41																							
3173021005	DKI JAKARTA	JAKARTA BARAT	GROGOL PETAMBURAN	TANJUNG DUREN SELATAN	4604	3	4502	49	50																							
3173021002	DKI JAKARTA	JAKARTA BARAT	GROGOL PETAMBURAN	TANJUNG DUREN UTARA	3527	1	3448	38	40																							
3172021001	DKI JAKARTA	JAKARTA UTARA	TANJUNG PRIOK	TANJUNG PRIOK	3202	0	3151	48	3																							
3174011002	DKI JAKARTA	JAKARTA SELATAN	TEBET	TEBET BARAT	4666	4	4580	44	38																							
3174011001	DKI JAKARTA	JAKARTA SELATAN	TEBET	TEBET TIMUR	3772	1	3690	42	39																							
3173061003	DKI JAKARTA	JAKARTA BARAT	KALI DERES	TEGAL ALUR	6531	3	6422	85	21																							
3174031004	DKI JAKARTA	JAKARTA SELATAN	MAMPANG PRAPATAN	TEGAL PARANG	3418	0	3353	45	20																							
3173021003	DKI JAKARTA	JAKARTA BARAT	GROGOL PETAMBURAN	TOMANG	3974	4	3895	38	37																							
3172031005	DKI JAKARTA	JAKARTA UTARA	KOJA	TUGU SELATAN	3344	1	3292	39	12																							
3172031002	DKI JAKARTA	JAKARTA UTARA	KOJA	TUGU UTARA	6066	0	5956	102	8																							
3175061006	DKI JAKARTA	JAKARTA TIMUR	CAKUNG	UJUNG MENTENG	2729	1	2682	30	16																							
3174101005	DKI JAKARTA	JAKARTA SELATAN	PESANGGRAHAN	ULUJAMI	4442	1	4361	59	21																							
3175011006	DKI JAKARTA	JAKARTA TIMUR	MATRAMAN	UTAN KAYU SELATAN	5117	4	5020	84	9																							
3175011002	DKI JAKARTA	JAKARTA TIMUR	MATRAMAN	UTAN KAYU UTARA	3512	0	3428	70	14																							
3171031008	DKI JAKARTA	JAKARTA PUSAT	KEMAYORAN	UTAN PANJANG	2612	0	2566	41	5																							
3172021007	DKI JAKARTA	JAKARTA UTARA	TANJUNG PRIOK	WARAKAS	3865	0	3807	54	4																							
3173021007	DKI JAKARTA	JAKARTA BARAT	GROGOL PETAMBURAN	WIJAYA KUSUMA	4393	1	4309	56	27																							
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
